week_start,user_id,run_count,total_distance_km,avg_pace_min_per_km,total_elevation_m,total_running_time_s,avg_cadence,avg_hr,longest_run_km,training_load,target_next_week_pace,target_next_week_km
2023-05-29,27736141,3,25.27,6.25,39.6,9476,164.7,151.1,12.21,125.356,6.19,39.86
2023-05-29,614320,2,18.15,5.79,61.0,6306,174.6,130.5,11.11,72.31,5.05,11.21
2023-05-29,23177662,5,40.17,5.8,70.9,13968,162.4,145.8,10.11,178.613,6.19,48.34
2023-06-05,13419295,3,33.14,5.32,478.6,10579,176.9,155.8,16.02,145.889,5.26,23.22
2023-06-05,7211094,14,64.17,4.75,240.8,18281,86.3,161.6,10.02,264.712,5.05,40.12
2023-06-05,98093514,3,12.15,6.89,20.7,5023,80.5,150.7,5.71,66.435,7.14,15.1
2023-06-05,32658279,4,49.59,6.73,168.8,20021,166.1,140.1,25.19,235.57,6.3,18.56
2023-06-05,27736141,4,39.86,6.19,42.3,14814,167.4,150.9,16.04,200.088,6.46,41.21
2023-06-05,614320,1,11.21,5.05,32.0,3398,174.8,136.9,11.21,40.806,5.31,11.72
2023-06-05,23177662,11,48.34,6.19,180.4,17945,157.6,145.8,5.51,229.468,6.12,52.36
2023-06-12,13419295,3,23.22,5.26,136.8,7323,176.7,147.2,10.02,95.309,4.75,20.03
2023-06-12,7211094,5,40.12,5.05,131.2,12144,86.3,153.7,16.01,163.962,4.82,35.38
2023-06-12,98093514,2,15.1,7.14,15.5,6468,80.5,169.8,10.06,96.197,6.66,10.23
2023-06-12,32658279,2,18.56,6.3,70.8,7011,166.2,141.6,12.12,84.968,4.85,5.02
2023-06-12,27736141,4,41.21,6.46,43.1,15974,164.0,143.3,16.03,202.56,6.78,15.86
2023-06-12,614320,2,11.72,5.31,21.0,3735,174.1,147.9,6.31,48.299,5.39,20.12
2023-06-12,23177662,9,52.36,6.12,84.2,19215,160.4,145.8,15.02,245.708,6.18,50.14
2023-06-19,13419295,2,20.03,4.75,144.0,5709,178.3,127.5,15.02,57.391,4.82,10.03
2023-06-19,7211094,5,35.38,4.82,77.4,10221,86.3,157.5,10.14,141.146,4.72,42.91
2023-06-19,98093514,2,10.23,6.66,15.9,4091,80.5,161.7,5.15,58.062,6.36,14.62
2023-06-19,32658279,1,5.02,4.85,12.7,1460,171.4,154.1,5.02,19.736,6.84,44.15
2023-06-19,27736141,2,15.86,6.78,9.7,6450,162.8,138.5,10.81,77.808,6.56,50.65
2023-06-19,614320,2,20.12,5.39,49.0,6507,174.8,140.6,14.01,80.451,5.36,39.15
2023-06-19,23177662,9,50.14,6.18,363.9,18579,160.1,145.8,16.02,237.575,5.84,39.68
2023-06-26,13419295,1,10.03,4.82,9.6,2899,178.8,158.6,10.03,40.332,4.56,12.1
2023-06-26,7211094,8,42.91,4.72,61.6,12144,86.3,158.3,10.29,170.413,4.73,15.41
2023-06-26,98093514,3,14.62,6.36,26.1,5575,80.5,162.4,5.01,79.52,6.58,10.31
2023-06-26,32658279,4,44.15,6.84,320.0,18119,165.5,137.5,22.03,214.488,5.28,5.84
2023-06-26,27736141,5,50.65,6.56,47.5,19939,163.6,149.0,16.03,235.281,6.22,52.8
2023-06-26,113047789,1,5.1,6.51,13.0,1989,91.6,164.8,5.1,28.758,6.19,16.3
2023-06-26,614320,5,39.15,5.36,50.0,12591,175.9,140.5,16.21,156.498,5.35,39.42
2023-06-26,23177662,8,39.68,5.84,68.8,13913,158.5,145.8,15.14,177.909,6.1,15.59
2023-07-03,13419295,4,12.1,4.56,87.0,3311,175.1,149.7,5.03,45.609,5.08,6.33
2023-07-03,7211094,3,15.41,4.73,70.8,4379,86.3,161.5,6.46,61.935,4.93,32.45
2023-07-03,98093514,2,10.31,6.58,29.3,4069,80.5,168.5,5.29,59.919,6.43,17.46
2023-07-03,32658279,1,5.84,5.28,12.8,1849,168.6,157.2,5.84,25.497,6.25,23.51
2023-07-03,27736141,5,52.8,6.22,44.5,19710,168.1,146.5,17.06,253.607,6.18,39.21
2023-07-03,113047789,4,16.3,6.19,45.7,6053,91.6,170.7,5.03,90.835,6.06,12.77
2023-07-03,614320,3,39.42,5.35,63.0,12660,173.5,144.1,20.11,163.085,5.34,74.46
2023-07-03,23177662,3,15.59,6.1,26.5,5705,159.7,145.8,5.53,72.951,6.11,10.0
2023-07-10,13419295,1,6.33,5.08,45.5,1929,172.6,150.8,6.33,25.517,4.44,5.02
2023-07-10,7211094,5,32.45,4.93,21.6,9599,86.3,156.5,10.1,95.847,5.08,24.09
2023-07-10,98093514,4,17.46,6.43,54.6,6738,80.5,162.5,5.32,97.244,6.46,19.55
2023-07-10,32658279,3,23.51,6.25,100.3,8823,164.5,137.6,10.04,106.038,6.41,6.09
2023-07-10,27736141,5,39.21,6.18,40.2,14533,168.8,146.4,11.11,186.58,6.05,42.93
2023-07-10,113047789,3,12.77,6.06,47.9,4639,91.6,165.8,5.26,67.511,6.15,9.86
2023-07-10,614320,6,74.46,5.34,234.0,23855,175.9,141.6,21.08,307.931,5.3,17.26
2023-07-10,23177662,1,10.0,6.11,83.4,3667,160.0,145.8,10.0,46.891,5.72,33.92
2023-07-17,7211094,5,24.09,5.08,115.6,7338,86.3,150.3,6.52,96.926,4.77,51.49
2023-07-17,98093514,4,19.55,6.46,72.9,7584,80.5,160.3,6.38,107.528,7.36,25.42
2023-07-17,27736141,5,42.93,6.05,129.9,15576,168.6,148.1,21.13,204.895,6.07,17.09
2023-07-17,113047789,2,9.86,6.15,36.2,3639,91.6,170.2,5.03,54.353,6.66,22.44
2023-07-17,614320,2,17.26,5.3,51.0,5484,179.2,144.2,12.22,69.985,5.97,23.43
2023-07-17,23177662,6,33.92,5.72,67.0,11644,159.5,145.8,8.01,148.895,5.89,42.32
2023-07-24,13419295,1,5.02,4.44,36.1,1339,179.8,163.7,5.02,19.228,5.18,22.06
2023-07-24,7211094,8,51.49,4.77,72.8,14734,86.3,155.1,13.32,205.347,4.81,59.91
2023-07-24,98093514,4,25.42,7.36,84.2,11233,80.5,159.5,10.25,155.871,6.47,26.72
2023-07-24,32658279,1,6.09,6.41,24.2,2345,162.6,137.4,6.09,28.263,6.19,5.06
2023-07-24,27736141,2,17.09,6.07,46.8,6224,165.8,147.2,12.07,81.941,6.47,36.99
2023-07-24,113047789,4,22.44,6.66,101.5,8970,91.6,174.0,7.33,136.581,6.13,25.39
2023-07-24,614320,3,23.43,5.97,31.0,8391,176.1,130.3,10.41,94.75,5.82,40.88
2023-07-24,23177662,5,42.32,5.89,90.7,14952,160.2,145.8,10.43,191.195,5.97,44.83
2023-07-31,13419295,3,22.06,5.18,115.9,6850,177.2,150.6,12.03,67.582,4.77,13.72
2023-07-31,7211094,10,59.91,4.81,65.0,17304,86.3,159.4,18.02,246.405,4.98,41.8
2023-07-31,98093514,4,26.72,6.47,28.1,10369,80.5,163.1,12.15,149.649,7.06,30.14
2023-07-31,27736141,4,36.99,6.47,49.2,14364,165.4,144.1,21.17,182.22,6.44,17.05
2023-07-31,113047789,4,25.39,6.13,57.5,9344,91.6,178.3,7.59,146.332,6.28,25.64
2023-07-31,614320,5,40.88,5.82,71.0,14288,165.6,133.6,14.41,165.457,5.8,23.66
2023-07-31,23177662,4,44.83,5.97,60.3,16066,160.2,155.8,21.68,127.166,6.26,10.05
2023-08-07,13419295,2,13.72,4.77,82.7,3926,177.4,150.3,10.03,51.24,4.52,5.1
2023-08-07,7211094,7,41.8,4.98,54.4,12497,86.3,156.8,16.18,165.512,4.82,54.1
2023-08-07,98093514,4,30.14,7.06,31.6,12761,80.5,166.5,15.09,186.215,6.47,27.08
2023-08-07,32658279,1,5.06,6.19,12.4,1881,167.4,135.2,5.06,22.308,6.1,5.44
2023-08-07,27736141,3,17.05,6.44,14.8,6585,163.6,141.9,8.83,81.451,6.26,12.16
2023-08-07,113047789,6,25.64,6.28,51.4,9654,91.6,171.1,5.83,145.699,6.32,25.6
2023-08-07,614320,3,23.66,5.8,72.0,8232,161.7,118.0,11.21,89.04,5.48,19.41
2023-08-07,23177662,2,10.05,6.26,63.7,3776,160.2,145.9,5.04,48.177,5.87,35.09
2023-08-14,13419295,1,5.1,4.52,36.6,1384,149.8,150.9,5.1,18.32,4.6,10.01
2023-08-14,7211094,5,54.1,4.82,94.8,15641,86.3,161.4,21.12,219.892,4.87,39.62
2023-08-14,98093514,3,27.08,6.47,15.3,10507,80.5,164.4,17.05,118.799,6.83,22.28
2023-08-14,27736141,2,12.16,6.26,9.3,4564,165.4,147.5,8.98,58.08,6.35,17.0
2023-08-14,113047789,4,25.6,6.32,72.5,9712,198.0,172.5,7.47,104.892,6.14,25.27
2023-08-14,614320,2,19.41,5.48,30.0,6378,175.5,139.1,14.0,76.907,5.96,18.24
2023-08-14,23177662,6,35.09,5.87,45.3,12347,160.9,152.7,10.02,164.955,6.87,20.03
2023-08-21,13419295,1,10.01,4.6,12.3,2762,178.4,162.5,10.01,39.371,5.64,21.19
2023-08-21,7211094,3,39.62,4.87,65.0,11583,86.3,156.3,21.58,157.623,4.73,58.09
2023-08-21,98093514,3,22.28,6.83,27.8,9132,80.5,159.4,12.21,128.748,6.53,20.13
2023-08-21,27736141,3,17.0,6.35,11.8,6480,162.7,149.0,8.27,84.544,6.48,19.7
2023-08-21,113047789,5,25.27,6.14,58.1,9309,91.6,171.0,8.29,140.474,6.11,5.24
2023-08-21,614320,4,18.24,5.96,25.0,6518,163.3,130.1,5.41,75.4,5.66,37.84
2023-08-21,23177662,3,20.03,6.87,21.9,8254,159.3,138.6,10.01,100.028,6.14,36.31
2023-08-28,7211094,6,58.09,4.73,153.0,16503,86.3,158.5,17.39,229.508,4.73,58.34
2023-08-28,98093514,3,20.13,6.53,30.5,7890,80.5,165.3,10.15,115.023,6.85,10.11
2023-08-28,32658279,1,5.44,6.1,17.9,1992,164.0,147.1,5.44,25.704,6.79,17.25
2023-08-28,27736141,2,19.7,6.48,52.7,7659,161.9,147.8,12.06,100.312,6.35,43.97
2023-08-28,113047789,1,5.24,6.11,6.7,1921,91.6,172.9,5.24,29.135,5.95,25.11
2023-08-28,614320,6,37.84,5.66,84.0,12860,167.4,125.9,8.11,143.611,5.82,40.05
2023-08-28,23177662,3,36.31,6.14,38.2,13386,157.6,156.8,21.28,189.215,5.82,31.08
2023-09-04,13419295,1,21.19,5.64,20.8,7164,175.0,144.1,21.19,90.555,4.77,21.08
2023-09-04,7211094,8,58.34,4.73,319.4,16546,86.3,158.9,21.11,235.535,4.8,42.2
2023-09-04,98093514,1,10.11,6.85,9.5,4152,80.5,178.0,10.11,64.829,7.84,34.08
2023-09-04,27736141,5,43.97,6.35,83.8,16754,166.5,149.6,14.53,219.164,6.34,43.13
2023-09-04,113047789,4,25.11,5.95,55.7,8967,91.6,174.5,8.81,136.455,6.21,22.66
2023-09-04,614320,5,40.05,5.82,45.0,13994,165.0,125.2,11.41,158.658,5.5,22.82
2023-09-04,23177662,5,31.08,5.82,21.2,10862,159.2,151.5,10.02,147.107,6.13,34.76
2023-09-11,13419295,3,21.08,4.77,43.5,6029,180.5,159.0,10.02,63.345,4.78,26.08
2023-09-11,7211094,4,42.2,4.8,230.6,12162,86.3,157.1,23.05,164.81,4.72,56.13
2023-09-11,98093514,4,34.08,7.84,40.0,16040,80.5,159.6,21.25,225.031,6.96,30.23
2023-09-11,32658279,1,17.25,6.79,22.0,7026,164.2,138.9,17.25,85.606,5.96,10.29
2023-09-11,27736141,4,43.13,6.34,67.7,16399,166.1,148.1,17.04,212.409,6.2,45.55
2023-09-11,17584626,1,4.97,5.14,22.0,1535,87.7,189.2,4.97,25.476,4.96,10.68
2023-09-11,113047789,3,22.66,6.21,46.7,8438,202.8,173.2,10.49,129.042,6.09,6.25
2023-09-11,614320,3,22.82,5.5,46.0,7529,172.7,132.5,11.4,87.739,5.31,43.58
2023-09-11,23177662,6,34.76,6.13,52.6,12786,156.1,148.3,15.42,163.384,6.1,36.7
2023-09-18,13419295,3,26.08,4.78,25.8,7475,180.1,158.2,15.03,21.981,5.26,25.2
2023-09-18,7211094,6,56.13,4.72,181.6,15901,86.3,154.6,18.25,214.475,4.97,30.63
2023-09-18,98093514,3,30.23,6.96,24.4,12622,80.5,161.0,21.18,182.238,6.8,31.1
2023-09-18,32658279,2,10.29,5.96,21.2,3681,164.3,145.9,5.23,46.583,6.16,11.65
2023-09-18,27736141,5,45.55,6.2,69.3,16957,163.0,143.4,18.03,221.033,6.27,45.54
2023-09-18,17584626,2,10.68,4.96,19.0,3177,87.7,166.7,5.66,26.657,5.33,6.58
2023-09-18,113047789,1,6.25,6.09,11.7,2283,204.0,173.9,6.25,34.826,5.86,11.36
2023-09-18,614320,4,43.58,5.31,78.0,13880,176.4,135.0,20.01,162.845,5.63,57.38
2023-09-18,23177662,6,36.7,6.1,53.3,13424,156.8,147.7,10.16,172.15,6.23,32.24
2023-09-25,13419295,2,25.2,5.26,26.1,7952,173.5,133.8,17.17,95.325,5.1,27.6
2023-09-25,7211094,4,30.63,4.97,81.6,9127,86.3,150.0,10.14,119.561,4.81,45.06
2023-09-25,98093514,5,31.1,6.8,40.6,12680,80.5,157.8,10.1,178.098,6.81,23.52
2023-09-25,32658279,3,11.65,6.16,16.2,4309,164.2,144.1,5.14,55.075,6.2,5.71
2023-09-25,27736141,6,45.54,6.27,111.0,17139,161.9,136.9,18.02,216.922,6.57,48.93
2023-09-25,17584626,1,6.58,5.33,26.6,2107,87.7,166.7,6.58,30.81,5.97,19.73
2023-09-25,113047789,2,11.36,5.86,21.9,3996,195.2,173.0,6.23,60.635,5.89,6.56
2023-09-25,614320,8,57.38,5.63,88.0,19393,168.0,129.4,14.01,228.738,5.34,39.62
2023-09-25,23177662,6,32.24,6.23,36.6,12059,153.4,139.2,7.04,146.968,6.1,43.21
2023-10-02,13419295,2,27.6,5.1,44.1,8445,178.7,150.3,21.28,115.623,4.6,16.04
2023-10-02,7211094,6,45.06,4.81,89.8,12995,86.3,152.8,12.88,174.004,5.17,56.39
2023-10-02,98093514,3,23.52,6.81,46.4,9616,80.5,156.8,10.04,133.433,6.16,30.75
2023-10-02,32658279,1,5.71,6.2,21.3,2125,164.2,136.6,5.71,25.463,6.8,4.86
2023-10-02,27736141,5,48.93,6.57,42.5,19285,163.2,141.6,21.11,248.48,6.48,48.56
2023-10-02,17584626,3,19.73,5.97,51.4,7071,87.7,173.9,9.52,108.138,5.87,15.02
2023-10-02,113047789,1,6.56,5.89,12.7,2318,188.8,156.9,6.56,31.903,6.09,10.26
2023-10-02,614320,3,39.62,5.34,129.0,12687,174.5,131.3,20.51,146.692,5.13,21.73
2023-10-02,23177662,5,43.21,6.1,27.0,15806,157.6,149.9,15.01,210.755,5.81,34.31
2023-10-09,13419295,2,16.04,4.6,35.0,4430,181.3,159.9,10.02,62.629,4.72,13.38
2023-10-09,7211094,5,56.39,5.17,104.4,17476,86.3,151.9,25.23,153.695,4.89,20.95
2023-10-09,98093514,3,30.75,6.16,118.1,11360,80.5,146.4,21.36,158.862,6.25,10.01
2023-10-09,32658279,1,4.86,6.8,47.7,1983,167.4,152.2,4.86,26.475,5.83,10.92
2023-10-09,27736141,7,48.56,6.48,154.7,18879,158.6,134.1,20.16,237.988,6.32,51.05
2023-10-09,17584626,2,15.02,5.87,126.4,5291,87.7,179.1,10.01,82.011,5.92,14.24
2023-10-09,113047789,2,10.26,6.09,21.3,3752,191.9,166.7,5.17,54.865,6.24,12.66
2023-10-09,614320,3,21.73,5.13,48.0,6685,174.3,139.1,11.21,81.401,5.29,30.32
2023-10-09,23177662,3,34.31,5.81,98.2,11965,159.5,154.9,21.28,166.354,5.87,37.06
2023-10-16,13419295,2,13.38,4.72,25.5,3789,182.0,148.9,7.35,49.496,5.16,39.36
2023-10-16,7211094,2,20.95,4.89,71.8,6151,86.3,149.6,13.97,82.705,4.85,42.34
2023-10-16,98093514,2,10.01,6.25,21.3,3754,80.5,134.8,5.03,44.136,6.22,15.05
2023-10-16,32658279,3,10.92,5.83,26.7,3818,163.3,142.9,5.03,48.458,6.3,35.3
2023-10-16,27736141,5,51.05,6.32,129.0,19370,164.8,141.1,20.11,247.089,6.23,52.43
2023-10-16,17584626,3,14.24,5.92,17.0,5054,87.7,171.4,5.48,76.582,6.27,15.08
2023-10-16,113047789,2,12.66,6.24,40.8,4743,202.0,152.8,7.55,63.162,6.45,27.38
2023-10-16,614320,3,30.32,5.29,122.0,9632,173.3,130.5,13.01,112.568,5.53,13.32
2023-10-16,23177662,5,37.06,5.87,30.4,13046,157.8,153.2,12.01,170.44,6.29,48.59
2023-10-23,13419295,4,39.36,5.16,59.3,12184,181.0,144.5,13.29,114.139,4.85,63.11
2023-10-23,7211094,6,42.34,4.85,119.2,12330,86.3,152.0,15.25,167.03,4.96,47.42
2023-10-23,98093514,2,15.05,6.22,34.4,5613,80.5,142.0,10.06,73.713,6.32,20.07
2023-10-23,32658279,5,35.3,6.3,134.5,13351,166.8,140.2,12.06,163.692,6.0,34.31
2023-10-23,27736141,5,52.43,6.23,151.9,19586,164.8,142.4,20.18,249.998,6.14,47.95
2023-10-23,17584626,2,15.08,6.27,26.6,5670,87.7,167.0,10.02,84.623,5.93,20.01
2023-10-23,113047789,4,27.38,6.45,39.1,10596,191.5,168.1,12.39,154.595,6.08,26.67
2023-10-23,614320,2,13.32,5.53,31.0,4423,166.7,134.2,7.02,51.882,5.37,31.04
2023-10-23,23177662,7,48.59,6.29,106.3,18334,157.9,140.2,14.01,229.418,6.16,10.4
2023-10-30,13419295,4,63.11,4.85,111.3,18375,182.0,150.7,27.02,243.434,5.09,54.6
2023-10-30,7211094,5,47.42,4.96,199.6,14106,86.3,155.3,18.16,189.649,4.83,44.46
2023-10-30,98093514,3,20.07,6.32,42.1,7614,80.5,87.7,10.02,42.79,6.65,32.42
2023-10-30,32658279,5,34.31,6.0,139.5,12349,165.1,144.9,10.03,154.011,6.25,21.19
2023-10-30,27736141,5,47.95,6.14,108.5,17651,165.1,143.4,20.15,226.117,6.39,49.57
2023-10-30,17584626,3,20.01,5.93,39.8,7124,87.7,165.3,10.01,105.063,5.73,23.11
2023-10-30,113047789,4,26.67,6.08,49.3,9729,191.0,173.9,10.36,148.108,6.28,29.08
2023-10-30,614320,4,31.04,5.37,48.0,10005,174.0,135.3,11.11,118.727,5.4,62.64
2023-10-30,23177662,2,10.4,6.16,10.8,3844,164.2,143.3,5.3,48.274,6.62,10.02
2023-11-06,13419295,4,54.6,5.09,84.9,16660,181.1,149.5,25.02,140.915,5.32,53.73
2023-11-06,7211094,6,44.46,4.83,157.0,12874,86.3,161.2,21.96,172.153,4.66,42.18
2023-11-06,98093514,5,32.42,6.65,49.2,12930,80.5,120.8,12.54,113.589,5.8,10.02
2023-11-06,32658279,2,21.19,6.25,282.7,7946,165.0,138.9,13.03,96.944,6.35,9.12
2023-11-06,27736141,5,49.57,6.39,112.4,19005,164.7,135.7,20.07,233.31,6.31,50.39
2023-11-06,17584626,4,23.11,5.73,89.8,7952,87.7,173.4,10.09,112.556,5.58,16.08
2023-11-06,113047789,5,29.08,6.28,68.9,10954,187.7,174.4,10.2,167.257,6.01,20.61
2023-11-06,614320,6,62.64,5.4,82.0,20313,175.5,133.5,19.51,237.982,5.29,61.84
2023-11-06,23177662,2,10.02,6.62,63.5,3982,164.1,142.6,5.01,49.78,5.73,15.03
2023-11-13,13419295,5,53.73,5.32,43.1,17142,171.7,148.6,18.4,115.333,4.49,31.58
2023-11-13,7211094,9,42.18,4.66,96.8,11801,86.3,149.1,10.06,160.407,5.0,71.75
2023-11-13,98093514,1,10.02,5.8,22.5,3485,80.5,163.1,10.02,49.86,7.42,5.02
2023-11-13,32658279,2,9.12,6.35,160.0,3473,163.7,135.4,5.11,41.12,5.99,11.18
2023-11-13,27736141,5,50.39,6.31,146.2,19076,162.5,138.6,20.1,237.687,5.94,44.94
2023-11-13,17584626,3,16.08,5.58,46.0,5385,87.7,167.5,9.87,82.168,5.17,4.98
2023-11-13,113047789,3,20.61,6.01,44.7,7432,198.4,174.0,10.15,114.064,6.0,11.3
2023-11-13,614320,6,61.84,5.29,117.0,19623,175.4,132.4,20.01,225.037,5.2,51.57
2023-11-13,23177662,2,15.03,5.73,48.5,5170,165.4,156.0,10.02,71.558,5.66,10.02
2023-11-20,13419295,2,31.58,4.49,44.7,8498,183.4,156.9,21.53,119.675,5.46,23.64
2023-11-20,7211094,10,71.75,5.0,144.4,21523,86.3,148.7,17.52,278.852,4.66,38.31
2023-11-20,98093514,1,5.02,7.42,12.7,2233,80.5,148.0,5.02,28.99,6.04,10.05
2023-11-20,32658279,2,11.18,5.99,47.7,4021,160.0,145.8,6.11,51.472,6.3,16.31
2023-11-20,27736141,5,44.94,5.94,40.8,16005,166.6,145.8,21.36,213.542,6.19,67.21
2023-11-20,17584626,1,4.98,5.17,20.0,1544,87.7,177.3,4.98,24.013,5.84,20.62
2023-11-20,113047789,2,11.3,6.0,22.4,4066,190.8,168.7,6.17,60.096,6.22,5.08
2023-11-20,614320,7,51.57,5.2,92.0,16092,176.4,133.3,14.01,189.588,5.55,46.05
2023-11-20,23177662,2,10.02,5.66,63.5,3405,166.5,150.5,5.01,44.865,6.29,15.35
2023-11-27,13419295,2,23.64,5.46,10.1,7741,178.9,145.1,13.04,51.014,4.56,27.61
2023-11-27,7211094,6,38.31,4.66,39.6,10709,86.3,154.8,21.28,151.035,5.12,42.54
2023-11-27,98093514,2,10.05,6.04,65.5,3644,80.5,167.1,5.03,53.443,5.98,12.02
2023-11-27,27736141,6,67.21,6.19,138.7,24949,165.8,143.1,20.11,314.909,5.89,41.1
2023-11-27,17584626,3,20.62,5.84,71.2,7219,87.7,174.5,10.1,110.288,5.93,29.64
2023-11-27,113047789,1,5.08,6.22,12.7,1895,192.8,169.6,5.08,28.192,6.38,11.41
2023-11-27,614320,5,46.05,5.55,84.0,15324,170.5,132.0,20.01,175.683,5.35,50.42
2023-11-27,23177662,6,15.35,6.29,38.0,5794,161.9,140.0,5.02,72.573,6.04,28.11
2023-12-04,13419295,2,27.61,4.56,39.1,7558,181.5,170.8,22.58,87.662,5.0,12.45
2023-12-04,7211094,7,42.54,5.12,59.1,13063,86.3,149.3,15.13,173.184,4.92,46.09
2023-12-04,98093514,2,12.02,5.98,24.8,4315,80.5,138.6,7.0,50.75,5.67,18.95
2023-12-04,32658279,3,16.31,6.3,104.2,6168,163.4,140.1,6.05,74.178,6.5,15.51
2023-12-04,27736141,4,41.1,5.89,74.9,14525,166.6,147.7,21.92,193.529,6.24,44.19
2023-12-04,17584626,3,29.64,5.93,141.8,10543,87.7,175.9,14.3,50.008,5.64,24.33
2023-12-04,113047789,2,11.41,6.38,17.0,4369,190.0,155.2,6.04,59.104,5.99,5.2
2023-12-04,614320,4,50.42,5.35,199.0,16175,173.8,128.1,18.1,183.635,5.41,72.04
2023-12-04,23177662,5,28.11,6.04,32.3,10191,167.3,145.5,8.01,130.326,6.64,1.55
2023-12-11,13419295,1,12.45,5.0,16.9,3735,177.8,153.5,12.45,50.291,5.49,33.23
2023-12-11,7211094,5,46.09,4.92,77.4,13595,86.3,155.8,15.6,180.451,4.71,36.19
2023-12-11,98093514,4,18.95,5.67,19.3,6445,151.1,151.0,8.37,91.374,7.03,10.1
2023-12-11,32658279,3,15.51,6.5,89.6,6043,160.1,140.8,9.1,75.919,6.31,8.28
2023-12-11,27736141,3,44.19,6.24,168.6,16548,165.7,144.3,28.02,212.2,6.06,67.1
2023-12-11,17584626,3,24.33,5.64,177.9,8234,87.7,170.9,10.14,74.608,5.32,5.0
2023-12-11,113047789,1,5.2,5.99,4.3,1868,186.2,154.6,5.2,25.333,6.12,11.75
2023-12-11,614320,5,72.04,5.41,207.0,23400,174.6,129.0,21.51,266.686,5.38,38.14
2023-12-11,23177662,1,1.55,6.64,9.5,616,164.6,142.6,1.55,7.705,6.45,35.08
2023-12-18,13419295,3,33.23,5.49,139.9,10948,167.9,154.4,13.2,84.088,7.08,123.04
2023-12-18,7211094,5,36.19,4.71,63.5,10220,86.3,162.1,13.02,143.188,4.81,61.66
2023-12-18,98093514,2,10.1,7.03,163.0,4256,159.0,162.8,5.06,60.139,6.98,5.16
2023-12-18,27736141,5,67.1,6.06,197.3,24385,166.6,144.6,28.05,312.17,6.2,79.18
2023-12-18,17584626,1,5.0,5.32,35.4,1598,87.7,169.4,5.0,23.746,5.63,13.29
2023-12-18,113047789,2,11.75,6.12,24.4,4311,187.4,171.2,6.63,64.282,6.21,13.02
2023-12-18,614320,4,38.14,5.38,110.0,12322,173.4,124.9,11.11,135.656,5.44,61.94
2023-12-18,23177662,6,35.08,6.45,51.8,13570,166.0,146.7,8.01,174.904,6.42,32.95
2023-12-25,13419295,2,123.04,7.08,98.9,52273,159.0,124.3,100.03,89.987,5.87,15.39
2023-12-25,7211094,9,61.66,4.81,185.6,17804,86.3,155.6,13.45,244.194,4.67,51.83
2023-12-25,98093514,1,5.16,6.98,15.0,2160,160.6,162.6,5.16,30.808,6.24,16.29
2023-12-25,32658279,1,8.28,6.31,21.3,3134,161.0,142.2,8.28,39.093,6.36,17.1
2023-12-25,27736141,6,79.18,6.2,68.4,29436,167.2,144.8,20.98,375.837,6.2,62.55
2023-12-25,17584626,2,13.29,5.63,85.0,4485,87.7,168.3,8.29,65.804,5.52,13.63
2023-12-25,113047789,2,13.02,6.21,31.9,4853,191.1,178.0,7.83,75.846,9.2,5.14
2023-12-25,614320,5,61.94,5.44,142.0,20209,173.6,131.4,22.2,231.825,5.41,76.75
2023-12-25,23177662,6,32.95,6.42,197.2,12693,165.3,142.0,10.01,157.949,6.04,40.26
2024-01-01,13419295,2,15.39,5.87,12.5,5420,181.0,135.7,10.37,64.15,5.26,24.38
2024-01-01,7211094,8,51.83,4.67,121.0,14538,86.3,150.1,15.46,194.786,4.86,64.55
2024-01-01,98093514,4,16.29,6.24,61.0,6095,169.6,166.4,5.08,87.531,6.07,15.15
2024-01-01,32658279,2,17.1,6.36,72.0,6526,164.4,141.3,11.91,82.437,7.02,7.15
2024-01-01,27736141,6,62.55,6.2,190.6,23269,169.8,143.7,23.89,294.248,6.5,16.48
2024-01-01,17584626,3,13.63,5.52,34.2,4517,87.7,166.9,5.13,66.728,5.95,10.0
2024-01-01,113047789,1,5.14,9.2,15.8,2837,91.6,164.8,5.14,41.019,6.28,5.21
2024-01-01,614320,7,76.75,5.41,124.0,24925,172.8,124.6,18.1,274.447,4.78,60.92
2024-01-01,23177662,6,40.26,6.04,109.4,14597,165.1,149.7,15.01,192.336,6.14,35.19
2024-01-08,13419295,2,24.38,5.26,24.8,7690,181.3,164.5,16.36,34.92,5.42,38.09
2024-01-08,7211094,7,64.55,4.86,159.7,18820,173.7,151.4,16.02,248.952,4.76,63.86
2024-01-08,98093514,4,15.15,6.07,16.0,5519,163.0,165.3,10.03,82.985,7.25,13.09
2024-01-08,32658279,1,7.15,7.02,26.1,3011,158.2,136.7,7.15,36.106,6.23,31.08
2024-01-08,27736141,2,16.48,6.5,9.9,6429,164.3,137.3,11.44,77.149,6.05,94.74
2024-01-08,17584626,2,10.0,5.95,60.8,3569,87.7,155.3,5.08,48.646,5.78,15.1
2024-01-08,113047789,1,5.21,6.28,12.2,1962,193.0,173.2,5.21,29.809,6.32,25.83
2024-01-08,614320,7,60.92,4.78,138.0,17481,175.5,135.1,15.01,208.872,5.46,54.93
2024-01-08,23177662,5,35.19,6.14,82.3,12965,164.1,145.5,10.02,163.827,6.22,35.16
2024-01-15,13419295,3,38.09,5.42,32.0,12391,175.7,137.5,23.04,89.411,5.2,19.49
2024-01-15,7211094,7,63.86,4.76,118.3,18239,179.1,150.0,21.18,239.932,4.62,47.65
2024-01-15,32658279,3,31.08,6.23,144.4,11619,164.7,148.4,20.02,144.438,5.8,40.54
